Zipcode,Dispensary Count,Patient Count,Latitude,Longitude,Nearest Disp Distance,Nearest Disp Zipcode,Pop,Patient Density,Patient Miles,Population Miles
17779,0,19,41.21,-77.38,18.28887553,17701,,#DIV/0!,347.4886351,0
15555,0,12,40.1,-79.08,18.23970039,15901,,#DIV/0!,218.8764047,0
16733,0,6,41.7,-78.58,18.20938688,16701,,#DIV/0!,109.2563213,0
16839,0,52,41.01,-78.11,18.18965774,16803,,#DIV/0!,945.8622025,0
15521,0,78,40.19,-78.62,18.11884107,15901,,#DIV/0!,1413.269603,0
15459,0,61,39.73,-79.45,18.11733464,15401,,#DIV/0!,1105.157413,0
17002,0,5,40.53,-77.81,18.06312724,16801,,#DIV/0!,90.3156362,0
17233,0,277,39.93,-77.99,18.05923345,17201,,#DIV/0!,5002.407666,0
16226,0,414,40.76,-79.53,18.00248304,15068,,#DIV/0!,7453.027979,0
15346,0,37,39.94,-80.08,17.99379515,15301,,#DIV/0!,665.7704206,0
15469,0,82,40.01,-79.42,17.95295975,15401,,#DIV/0!,1472.1427,0
16134,0,173,41.48,-80.43,17.95010977,16148,,#DIV/0!,3105.36899,0
15760,0,5,40.64,-78.81,17.92713257,15701,,#DIV/0!,89.63566285,0
16627,0,129,40.74,-78.53,17.91541413,16602,,#DIV/0!,2311.088423,0
18470,0,80,41.71,-75.49,17.88014933,18519,,#DIV/0!,1430.411946,0
16677,0,19,40.81,-78.24,17.84054244,16803,,#DIV/0!,338.9703064,0
17882,0,3,40.81,-77.2,17.84054244,17870,,#DIV/0!,53.52162732,0
16840,0,36,40.92,-78.2,17.76475655,16803,,#DIV/0!,639.5312358,0
15344,0,68,39.93,-80.05,17.74903781,15401,,#DIV/0!,1206.934571,0
15924,0,45,40.1,-78.76,17.74205909,15901,,#DIV/0!,798.3926591,0
18610,0,283,41.04,-75.52,17.73944895,18360,,#DIV/0!,5020.264053,0
16830,0,892,41.02,-78.43,17.71881161,15801,,#DIV/0!,15805.17996,0
16228,0,16,40.76,-79.54,17.66964588,15068,,#DIV/0!,282.7143341,0
16233,0,39,41.36,-79.29,17.60882241,15825,,#DIV/0!,686.744074,0
16860,0,22,40.94,-78.18,17.56257485,16803,,#DIV/0!,386.3766467,0
17099,0,80,40.64,-77.58,17.55243994,16801,,#DIV/0!,1404.195195,0
16670,0,5,40.26,-78.51,17.54733778,16602,,#DIV/0!,87.7366889,0
17762,0,16,41.28,-76.7,17.52841698,17701,,#DIV/0!,280.4546717,0
16362,0,47,41.43,-79.95,17.52430338,16335,,#DIV/0!,823.6422589,0
16655,0,71,40.23,-78.5,17.50835373,16634,,#DIV/0!,1243.093115,0
16669,0,94,40.57,-78.04,17.49140707,16803,,#DIV/0!,1644.192265,0
18824,0,78,41.7,-75.76,17.45193424,18519,,#DIV/0!,1361.250871,0
17239,0,2,40.13,-77.85,17.40483643,17201,,#DIV/0!,34.80967286,0
15322,0,101,39.97,-80.04,17.40113502,15301,,#DIV/0!,1757.514637,0
16750,0,11,41.88,-78.32,17.3941181,16701,,#DIV/0!,191.3352991,0
16866,0,553,40.89,-78.21,17.39109481,16803,,#DIV/0!,9617.27543,0
18456,0,13,41.58,-75.32,17.31182137,18519,,#DIV/0!,225.0536778,0
15327,0,47,39.75,-79.99,17.3095205,15401,,#DIV/0!,813.5474635,0
16640,0,89,40.71,-78.58,17.30822503,16602,,#DIV/0!,1540.432028,0
16256,0,12,40.87,-79.17,17.28256113,15701,,#DIV/0!,207.3907336,0
15780,0,7,40.91,-79.07,17.25944105,15825,,#DIV/0!,120.8160874,0
16020,0,52,41.11,-79.9,17.25930295,16001,,#DIV/0!,897.4837534,0
15462,0,26,40.06,-79.38,17.24898315,15650,,#DIV/0!,448.4735619,0
17228,0,41,39.97,-78.08,17.23188292,16634,,#DIV/0!,706.5071997,0
15722,0,81,40.6,-78.7,17.23171657,16602,,#DIV/0!,1395.769042,0
17829,0,2,40.9,-77.16,17.1671185,17870,,#DIV/0!,34.334237,0
15520,0,8,40.11,-79.06,17.12745259,15901,,#DIV/0!,137.0196207,0
18624,0,21,41.05,-75.66,17.08538968,18702,,#DIV/0!,358.7931833,0
15537,0,401,40.01,-78.36,17.07997313,16634,,#DIV/0!,6849.069225,0
17748,0,17,41.15,-77.34,17.0768836,17701,,#DIV/0!,290.3070212,0
15544,0,14,40.13,-79.1,17.06977395,15901,,#DIV/0!,238.9768353,0
16430,0,2,42,-80.42,16.96656298,16505,,#DIV/0!,33.93312596,0
17774,0,50,41.24,-76.52,16.95977475,17815,,#DIV/0!,847.9887375,0
15762,0,13,40.59,-78.83,16.95563566,15701,,#DIV/0!,220.4232636,0
15432,0,11,40.11,-79.86,16.89893615,15401,,#DIV/0!,185.8882977,0
15337,0,17,39.95,-80.38,16.89621886,15301,,#DIV/0!,287.2357206,0
15315,0,11,39.75,-79.98,16.87065733,15401,,#DIV/0!,185.5772306,0
16859,0,22,41.02,-78.04,16.85757196,16803,,#DIV/0!,370.8665831,0
16040,0,30,41.1,-79.83,16.85592184,16001,,#DIV/0!,505.6776552,0
16317,0,46,41.53,-79.85,16.83488316,16335,,#DIV/0!,774.4046254,0
16028,0,90,40.98,-79.61,16.83334407,16001,,#DIV/0!,1515.000966,0
16849,0,8,40.97,-78.13,16.8135005,16803,,#DIV/0!,134.508004,0
17260,0,38,40.29,-77.87,16.79322681,16634,,#DIV/0!,638.1426188,0
16879,0,22,40.96,-78.14,16.73004383,16803,,#DIV/0!,368.0609643,0
15423,0,79,40.09,-79.93,16.72768157,15102,,#DIV/0!,1321.486844,0
15746,0,5,40.76,-78.89,16.72748706,15701,,#DIV/0!,83.6374353,0
16843,0,47,41.01,-78.46,16.71131295,15801,,#DIV/0!,785.4317087,0
16242,0,166,41,-79.32,16.70183268,15825,,#DIV/0!,2772.504225,0
18622,0,11,41.2,-76.27,16.69619341,17815,,#DIV/0!,183.6581275,0
17772,0,90,41.1,-76.76,16.6951529,17701,,#DIV/0!,1502.563761,0
15490,0,7,40.07,-79.42,16.69375746,15650,,#DIV/0!,116.8563022,0
15377,0,38,39.99,-80.45,16.67650733,15301,,#DIV/0!,633.7072785,0
18333,0,33,40.9,-75.49,16.64033126,18360,,#DIV/0!,549.1309316,0
16680,0,13,40.74,-78.38,16.59362665,16602,,#DIV/0!,215.7171465,0
16740,0,47,41.72,-78.64,16.56379413,16701,,#DIV/0!,778.4983241,0
15744,0,3,40.92,-79.08,16.56148314,15825,,#DIV/0!,49.68444942,0
15368,0,30,40.01,-79.99,16.55577349,15401,,#DIV/0!,496.6732047,0
17255,0,38,40.18,-77.86,16.53219298,16634,,#DIV/0!,628.2233332,0
15012,0,743,40.12,-79.86,16.47012143,15102,,#DIV/0!,12237.30022,0
16218,0,31,40.93,-79.59,16.43448236,16001,,#DIV/0!,509.4689532,0
16833,0,262,40.97,-78.51,16.42195413,15801,,#DIV/0!,4302.551982,0
15348,0,19,39.99,-80,16.39272673,15401,,#DIV/0!,311.4618079,0
17223,0,22,40.06,-77.93,16.39028392,16634,,#DIV/0!,360.5862462,0
17074,0,478,40.47,-77.13,16.35294732,17110,,#DIV/0!,7816.708819,0
18346,0,158,41.14,-75.42,16.31635033,18360,,#DIV/0!,2577.983352,0
18350,0,78,41.11,-75.45,16.27827165,18360,,#DIV/0!,1269.705189,0
15767,0,765,40.94,-78.97,16.2325296,15825,,#DIV/0!,12417.88514,0
16435,0,84,41.8,-80.37,16.22841468,16335,,#DIV/0!,1363.186833,0
17352,0,42,39.76,-76.5,16.21008739,17402,,#DIV/0!,680.8236704,0
16611,0,99,40.55,-78.1,16.16816975,16602,,#DIV/0!,1600.648805,0
16263,0,14,40.81,-79.33,16.1616309,15701,,#DIV/0!,226.2628326,0
17737,0,304,41.23,-76.72,16.15006913,17701,,#DIV/0!,4909.621016,0
17813,0,95,40.75,-77.16,16.11072232,17870,,#DIV/0!,1530.51862,0
15450,0,19,40.01,-79.98,16.09812915,15401,,#DIV/0!,305.8644539,0
15927,0,40,40.54,-78.78,16.02905613,15901,,#DIV/0!,641.1622452,0
16214,0,463,41.21,-79.38,16.01589466,15825,,#DIV/0!,7415.359228,0
15563,0,115,40.1,-78.95,16.00956998,15901,,#DIV/0!,1841.100548,0
17215,0,28,40.08,-77.88,16.00065793,17201,,#DIV/0!,448.018422,0
15831,0,27,41.35,-78.6,15.99561973,15801,,#DIV/0!,431.8817327,0
16683,0,11,40.62,-78.14,15.99286574,16602,,#DIV/0!,175.9215231,0
17349,0,404,39.73,-76.69,15.94813348,17402,,#DIV/0!,6443.045926,0
18235,0,1018,40.83,-75.71,15.93547362,18201,,#DIV/0!,16222.31215,0
17749,0,5,41.07,-76.81,15.92452149,17701,,#DIV/0!,79.62260745,0
15466,0,28,40.08,-79.89,15.91361762,15401,,#DIV/0!,445.5812934,0
17302,0,115,39.82,-76.39,15.91341925,17602,,#DIV/0!,1830.043214,0
15771,0,35,40.82,-79,15.88923615,15701,,#DIV/0!,556.1232653,0
16682,0,14,40.27,-78.46,15.88275675,16634,,#DIV/0!,222.3585945,0
15427,0,76,40.07,-79.97,15.87873038,15301,,#DIV/0!,1206.783509,0
16212,0,30,40.75,-79.58,15.86472621,15068,,#DIV/0!,475.9417863,0
18244,0,12,40.82,-75.67,15.80093174,18104,,#DIV/0!,189.6111809,0
18058,0,514,40.88,-75.47,15.75009253,18017,,#DIV/0!,8095.54756,0
18323,0,12,41.2,-75.27,15.74553722,18360,,#DIV/0!,188.9464466,0
17045,0,139,40.6,-77,15.6366814,17870,,#DIV/0!,2173.498715,0
15533,0,82,39.99,-78.24,15.6254306,16634,,#DIV/0!,1281.285309,0
15438,0,107,40.1,-79.83,15.62030492,15401,,#DIV/0!,1671.372626,0
15434,0,12,40.08,-79.88,15.61883615,15401,,#DIV/0!,187.4260338,0
17086,0,72,40.69,-77.12,15.61389719,17870,,#DIV/0!,1124.200598,0
16438,0,344,41.89,-79.84,15.61272467,16509,,#DIV/0!,5370.777286,0
17024,0,90,40.41,-77.31,15.61115213,17013,,#DIV/0!,1405.003692,0
16022,0,33,41.05,-79.73,15.55507697,16001,,#DIV/0!,513.31754,0
18424,0,314,41.24,-75.45,15.53314097,18505,,#DIV/0!,4877.406265,0
17262,0,41,40.15,-77.71,15.50862958,17201,,#DIV/0!,635.8538128,0
15364,0,27,39.95,-80.3,15.50849028,15301,,#DIV/0!,418.7292376,0
17721,0,56,41.18,-77.32,15.50273381,17701,,#DIV/0!,868.1530934,0
16668,0,129,40.63,-78.64,15.49053348,16602,,#DIV/0!,1998.278819,0
16245,0,4,41.01,-79.3,15.46239789,15825,,#DIV/0!,61.84959156,0
16875,0,172,40.86,-77.57,15.45121589,16801,,#DIV/0!,2657.609133,0
15827,0,28,41.29,-78.51,15.44572392,15801,,#DIV/0!,432.4802698,0
15412,0,6,40.09,-79.85,15.42726018,15401,,#DIV/0!,92.56356108,0
16874,0,79,41.02,-77.95,15.40501826,16803,,#DIV/0!,1216.996443,0
16110,0,9,41.5,-80.37,15.3439336,16335,,#DIV/0!,138.0954024,0
15072,0,9,40.14,-79.86,15.33172979,15102,,#DIV/0!,137.9855681,0
15631,0,31,40.09,-79.58,15.32595549,15601,,#DIV/0!,475.1046202,0
17052,0,52,40.37,-77.97,15.28193942,16634,,#DIV/0!,794.6608498,0
18655,0,336,41.15,-76.15,15.27404234,18202,,#DIV/0!,5132.078226,0
18611,0,6,41.19,-76.3,15.2716856,17815,,#DIV/0!,91.6301136,0
17856,0,126,41.04,-76.88,15.26932803,17701,,#DIV/0!,1923.935332,0
15686,0,29,40.62,-79.44,15.24769339,15701,,#DIV/0!,442.1831083,0
17886,0,47,41.02,-76.88,15.21707802,17870,,#DIV/0!,715.2026669,0
17063,0,158,40.71,-77.58,15.20595689,16801,,#DIV/0!,2402.541189,0
15333,0,138,40.02,-80.03,15.19623489,15301,,#DIV/0!,2097.080415,0
15358,0,44,40.05,-80,15.17235668,15301,,#DIV/0!,667.5836939,0
15464,0,46,39.96,-79.45,15.13349739,15401,,#DIV/0!,696.1408799,0
16749,0,68,41.8,-78.44,15.11122707,16701,,#DIV/0!,1027.563441,0
15477,0,25,40.08,-79.86,15.06810234,15401,,#DIV/0!,376.7025585,0
15546,0,32,40.14,-79.05,15.05522558,15901,,#DIV/0!,481.7672186,0
15868,0,64,41.26,-78.49,15.00164284,15801,,#DIV/0!,960.1051418,0
17236,0,352,39.83,-77.9,14.972764,17201,,#DIV/0!,5270.412928,0
17263,0,8,39.72,-77.72,14.9591271,17201,,#DIV/0!,119.6730168,0
17363,0,519,39.75,-76.59,14.95879671,17402,,#DIV/0!,7763.615492,0
15618,0,125,40.52,-79.47,14.95261654,15601,,#DIV/0!,1869.077068,0
17243,0,65,40.24,-77.89,14.95223843,16634,,#DIV/0!,971.895498,0
16428,0,630,42.21,-79.83,14.95213803,16509,,#DIV/0!,9419.846959,0
19363,0,719,39.78,-75.98,14.95065591,19348,,#DIV/0!,10749.5216,0
18421,0,261,41.65,-75.46,14.93631368,18519,,#DIV/0!,3898.37787,0
16730,0,2,41.82,-78.42,14.90221561,16701,,#DIV/0!,29.80443122,0
17250,0,12,39.74,-77.52,14.82031538,17201,,#DIV/0!,177.8437846,0
15483,0,21,40.08,-79.85,14.81359366,15401,,#DIV/0!,311.0854669,0
15022,0,553,40.13,-79.9,14.8028192,15102,,#DIV/0!,8185.959018,0
15419,0,114,40.06,-79.89,14.79843732,15401,,#DIV/0!,1687.021854,0
15710,0,11,40.64,-78.87,14.78426509,15701,,#DIV/0!,162.626916,0
17240,0,99,40.13,-77.55,14.7830168,17201,,#DIV/0!,1463.518663,0
17004,0,50,40.6,-77.72,14.78165141,16801,,#DIV/0!,739.0825705,0
17097,0,22,40.57,-76.68,14.77175173,17112,,#DIV/0!,324.9785381,0
17061,0,341,40.54,-76.95,14.76061141,17112,,#DIV/0!,5033.368491,0
15357,0,50,39.94,-79.99,14.75325615,15401,,#DIV/0!,737.6628075,0
17518,0,51,39.83,-76.25,14.72987589,17602,,#DIV/0!,751.2236704,0
18371,0,20,41.16,-75.04,14.68503847,18360,,#DIV/0!,293.7007694,0
15646,0,7,40.1,-79.34,14.64290361,15650,,#DIV/0!,102.5003253,0
15683,0,342,40.1,-79.58,14.64290361,15601,,#DIV/0!,5007.873035,0
16625,0,243,40.29,-78.44,14.64252169,16602,,#DIV/0!,3558.132771,0
17023,0,167,40.58,-76.82,14.64236076,17112,,#DIV/0!,2445.274247,0
15474,0,84,39.73,-79.9,14.61433342,15401,,#DIV/0!,1227.604007,0
15376,0,64,40.1,-80.5,14.59120882,15301,,#DIV/0!,933.8373645,0
15781,0,9,40.96,-78.99,14.5798978,15825,,#DIV/0!,131.2190802,0
15841,0,12,41.26,-78.5,14.56987946,15801,,#DIV/0!,174.8385535,0
17030,0,28,40.61,-76.74,14.54614158,17870,,#DIV/0!,407.2919642,0
15778,0,10,40.97,-79.2,14.53216229,15825,,#DIV/0!,145.3216229,0
17048,0,200,40.58,-76.76,14.52814614,17112,,#DIV/0!,2905.629228,0
16424,0,225,41.65,-80.42,14.51095585,16335,,#DIV/0!,3264.965066,0
18334,0,187,41.07,-75.44,14.46585712,18360,,#DIV/0!,2705.115281,0
17068,0,248,40.41,-77.18,14.45599712,17050,,#DIV/0!,3585.087286,0
16686,0,801,40.67,-78.24,14.4374519,16602,,#DIV/0!,11564.39897,0
16249,0,69,40.79,-79.31,14.42887523,15701,,#DIV/0!,995.5923909,0
17249,0,7,40.24,-77.9,14.42864974,16634,,#DIV/0!,101.0005482,0
16130,0,63,41.44,-80.22,14.41226133,16335,,#DIV/0!,907.9724638,0
15931,0,344,40.48,-78.72,14.40676576,15901,,#DIV/0!,4955.927421,0
15334,0,6,39.81,-79.97,14.39449571,15401,,#DIV/0!,86.36697426,0
15312,0,144,40.28,-80.47,14.33748358,15301,,#DIV/0!,2064.597636,0
18030,0,11,40.8,-75.66,14.32648194,18104,,#DIV/0!,157.5913013,0
18342,0,2,41.17,-75.3,14.31434784,18360,,#DIV/0!,28.62869568,0
15492,0,6,40.12,-79.76,14.28730739,15642,,#DIV/0!,85.72384434,0
15655,0,34,40.19,-79.16,14.27680395,15650,,#DIV/0!,485.4113343,0
16151,0,5,41.44,-80.21,14.27167228,16335,,#DIV/0!,71.3583614,0
16856,0,16,40.93,-77.65,14.25177998,16801,,#DIV/0!,228.0284797,0
15338,0,68,39.84,-79.98,14.24698859,15401,,#DIV/0!,968.7952241,0
18657,0,743,41.53,-75.94,14.23959321,18504,,#DIV/0!,10580.01776,0
17506,0,23,40.12,-76.05,14.20213586,17601,,#DIV/0!,326.6491248,0
17047,0,58,40.38,-77.33,14.19234658,17013,,#DIV/0!,823.1561016,0
15433,0,21,39.98,-79.96,14.17872601,15401,,#DIV/0!,297.7532462,0
16244,0,9,40.8,-79.28,14.1725222,15701,,#DIV/0!,127.5526998,0
16050,0,64,41.04,-79.76,14.16116068,16001,,#DIV/0!,906.3142835,0
15062,0,396,40.15,-79.88,14.15955516,15102,,#DIV/0!,5607.183843,0
15547,0,15,40.16,-79.06,14.15891838,15901,,#DIV/0!,212.3837757,0
17098,0,121,40.58,-76.61,14.15572423,17872,,#DIV/0!,1712.842632,0
15846,0,155,41.32,-78.6,14.14787617,15801,,#DIV/0!,2192.920806,0
18636,0,74,41.42,-76.05,14.14533364,18704,,#DIV/0!,1046.754689,0
18656,0,128,41.28,-76.15,14.12520475,18704,,#DIV/0!,1808.026208,0
16412,0,571,41.88,-80.17,14.11262322,16509,,#DIV/0!,8058.307859,0
15715,0,53,40.97,-78.88,14.10712184,15801,,#DIV/0!,747.6774575,0
15925,0,13,40.41,-78.64,14.09183968,16602,,#DIV/0!,183.1939158,0
17214,0,84,39.73,-77.46,14.0532107,17325,,#DIV/0!,1180.469699,0
16639,0,58,40.7,-78.45,14.04849657,16602,,#DIV/0!,814.8128011,0
17005,0,7,40.6,-76.81,14.04799837,17870,,#DIV/0!,98.33598859,0
15957,0,18,40.55,-78.9,14.01032611,15701,,#DIV/0!,252.18587,0
15729,0,35,40.69,-78.9,13.99746754,15701,,#DIV/0!,489.9113639,0
16644,0,8,40.7,-78.44,13.95961148,16602,,#DIV/0!,111.6768918,0
17271,0,13,40.11,-77.77,13.95524371,17201,,#DIV/0!,181.4181682,0
18331,0,45,40.91,-75.44,13.94401723,18360,,#DIV/0!,627.4807754,0
15429,0,9,40,-79.94,13.93144394,15401,,#DIV/0!,125.3829955,0
16838,0,80,40.96,-78.61,13.91336726,15801,,#DIV/0!,1113.069381,0
16131,0,36,41.55,-80.38,13.89856168,16335,,#DIV/0!,500.3482205,0
17355,0,15,39.76,-76.69,13.8902992,17402,,#DIV/0!,208.354488,0
15677,0,25,40.14,-79.24,13.87082341,15650,,#DIV/0!,346.7705853,0
16230,0,18,41.02,-79.27,13.84668292,15825,,#DIV/0!,249.2402926,0
17084,0,151,40.68,-77.63,13.81859811,16801,,#DIV/0!,2086.608315,0
17847,0,595,41,-76.85,13.81082795,17870,,#DIV/0!,8217.44263,0
17980,0,131,40.58,-76.55,13.80037182,17872,,#DIV/0!,1807.848708,0
15628,0,24,40.11,-79.38,13.79924629,15650,,#DIV/0!,331.181911,0
16262,0,120,40.83,-79.63,13.78074548,16001,,#DIV/0!,1653.689458,0
16035,0,7,41.11,-80.01,13.75657412,16137,,#DIV/0!,96.29601884,0
18229,0,599,40.87,-75.73,13.72332937,18201,,#DIV/0!,8220.274293,0
18463,0,8,41.36,-75.4,13.72032303,18519,,#DIV/0!,109.7625842,0
15033,0,277,40.17,-79.86,13.70758257,15102,,#DIV/0!,3797.000372,0
18472,0,238,41.58,-75.4,13.7043287,18519,,#DIV/0!,3261.630231,0
18012,0,17,40.81,-75.59,13.69734007,18052,,#DIV/0!,232.8547812,0
15761,0,7,40.63,-78.89,13.68673207,15701,,#DIV/0!,95.80712449,0
16406,0,137,41.75,-80.36,13.67955792,16335,,#DIV/0!,1874.099435,0
18330,0,506,40.96,-75.45,13.66859548,18360,,#DIV/0!,6916.309313,0
16057,0,526,41.07,-80.06,13.63033605,16137,,#DIV/0!,7169.556762,0
17777,0,306,41.08,-76.86,13.62947321,17701,,#DIV/0!,4170.618802,0
16360,0,47,41.67,-79.88,13.61546717,16335,,#DIV/0!,639.926957,0
17865,0,3,40.99,-76.79,13.6135564,17870,,#DIV/0!,40.8406692,0
17814,0,191,41.19,-76.38,13.61102215,17815,,#DIV/0!,2599.705231,0
16427,0,19,41.87,-79.97,13.59996486,16509,,#DIV/0!,258.3993323,0
15948,0,16,40.49,-78.76,13.58184886,15901,,#DIV/0!,217.3095818,0
17224,0,110,39.97,-77.9,13.55880998,17201,,#DIV/0!,1491.469098,0
15313,0,14,40.07,-80.02,13.54238034,15301,,#DIV/0!,189.5933248,0
16145,0,80,41.38,-80.08,13.52225155,16137,,#DIV/0!,1081.780124,0
18071,0,665,40.8,-75.61,13.48368278,18104,,#DIV/0!,8966.649049,0
18326,0,305,41.17,-75.25,13.48042461,18360,,#DIV/0!,4111.529506,0
17266,0,23,40.09,-77.41,13.46248033,17013,,#DIV/0!,309.6370476,0
15680,0,10,40.52,-79.5,13.44653655,15068,,#DIV/0!,134.4653655,0
16731,0,76,41.95,-78.38,13.41227034,16701,,#DIV/0!,1019.332546,0
15325,0,22,39.95,-79.96,13.40474011,15401,,#DIV/0!,294.9042824,0
16664,0,53,40.18,-78.42,13.38847639,16634,,#DIV/0!,709.5892487,0
15314,0,211,40.11,-80,13.36589951,15301,,#DIV/0!,2820.204797,0
17372,0,198,40,-77.11,13.3494355,17325,,#DIV/0!,2643.188229,0
18211,0,62,40.74,-75.82,13.33428431,18051,,#DIV/0!,826.7256272,0
16224,0,32,41.05,-79.29,13.33293509,15825,,#DIV/0!,426.6539229,0
15923,0,63,40.39,-79.15,13.32689239,15901,,#DIV/0!,839.5942206,0
15687,0,45,40.13,-79.29,13.3003419,15650,,#DIV/0!,598.5153855,0
15733,0,5,40.99,-78.96,13.29987608,15825,,#DIV/0!,66.4993804,0
15320,0,218,39.89,-79.97,13.28657744,15401,,#DIV/0!,2896.473882,0
15428,0,67,40.08,-79.68,13.27955918,15401,,#DIV/0!,889.7304651,0
18413,0,12,41.65,-75.53,13.26932145,18519,,#DIV/0!,159.2318574,0
18446,0,173,41.62,-75.78,13.26551478,18519,,#DIV/0!,2294.934057,0
15473,0,95,40.08,-79.75,13.2051121,15401,,#DIV/0!,1254.48565,0
16423,0,266,42.01,-80.34,13.20510499,16505,,#DIV/0!,3512.557927,0
15922,0,28,40.52,-78.88,13.20487118,15901,,#DIV/0!,369.736393,0
17957,0,7,40.59,-76.52,13.20472857,17872,,#DIV/0!,92.43309999,0
17756,0,572,41.2,-76.78,13.19070079,17701,,#DIV/0!,7545.080852,0
17022,0,1604,40.15,-76.59,13.17125092,17520,,#DIV/0!,21126.68648,0
15054,0,28,40.36,-80.4,13.16132059,15275,,#DIV/0!,368.5169765,0
17251,0,3,40.12,-77.67,13.15171809,17201,,#DIV/0!,39.45515427,0
17361,0,289,39.77,-76.68,13.15155619,17402,,#DIV/0!,3800.799739,0
17509,0,163,39.91,-76.04,13.13403801,19320,,#DIV/0!,2140.848196,0
15946,0,300,40.38,-78.67,13.12985007,15901,,#DIV/0!,3938.955021,0
18441,0,17,41.66,-75.61,13.12261363,18519,,#DIV/0!,223.0844317,0
17519,0,154,40.14,-76.02,13.12016656,19611,,#DIV/0!,2020.50565,0
17309,0,73,39.86,-76.45,13.11827587,17402,,#DIV/0!,957.6341385,0
16115,0,150,40.81,-80.42,13.10806041,16101,,#DIV/0!,1966.209062,0
15531,0,174,40.16,-79.02,13.09210861,15901,,#DIV/0!,2278.026898,0
15444,0,21,40.01,-79.91,13.05114425,15401,,#DIV/0!,274.0740293,0
16311,0,3,41.47,-80.03,13.04443448,16335,,#DIV/0!,39.13330344,0
16038,0,93,41.13,-80.01,13.04435698,16137,,#DIV/0!,1213.125199,0
17963,0,469,40.54,-76.38,13.04116745,17901,,#DIV/0!,6116.307534,0
16442,0,137,42,-79.8,13.0254513,16509,,#DIV/0!,1784.486828,0
15345,0,80,40.01,-80.11,13.01230523,15301,,#DIV/0!,1040.984418,0
16877,0,97,40.7,-78.11,13.00207986,16803,,#DIV/0!,1261.201746,0
15004,0,33,40.34,-80.38,12.9971499,15275,,#DIV/0!,428.9059467,0
17268,0,1734,39.75,-77.58,12.9645699,17201,,#DIV/0!,22480.56421,0
18661,0,351,41.06,-75.77,12.91996686,18201,,#DIV/0!,4534.908368,0
17555,0,210,40.12,-75.97,12.85580566,19320,,#DIV/0!,2699.719189,0
15949,0,38,40.41,-79.13,12.85558727,15901,,#DIV/0!,488.5123163,0
15938,0,143,40.42,-78.62,12.84166488,16602,,#DIV/0!,1836.358078,0
16647,0,27,40.39,-78.11,12.81761832,16634,,#DIV/0!,346.0756946,0
18212,0,7,40.77,-75.72,12.81401517,18051,,#DIV/0!,89.69810619,0
16258,0,109,41.2,-79.32,12.81364718,15825,,#DIV/0!,1396.687543,0
16125,0,659,41.4,-80.38,12.80802302,16148,,#DIV/0!,8440.48717,0
15043,0,78,40.64,-80.49,12.78651496,15001,,#DIV/0!,997.3481669,0
18344,0,169,41.12,-75.35,12.77475752,18360,,#DIV/0!,2158.934021,0
17566,0,381,39.89,-76.16,12.74133974,17602,,#DIV/0!,4854.450441,0
17578,0,178,40.23,-76.18,12.70538347,17520,,#DIV/0!,2261.558258,0
16637,0,179,40.32,-78.45,12.6966404,16602,,#DIV/0!,2272.698632,0
16114,0,24,41.4,-80.18,12.69122657,16137,,#DIV/0!,304.5894377,0
17221,0,42,40.05,-77.83,12.64097927,17201,,#DIV/0!,530.9211293,0
16041,0,76,40.99,-79.72,12.63479118,16001,,#DIV/0!,960.2441297,0
16217,0,12,41.33,-79.17,12.63334792,15825,,#DIV/0!,151.600175,0
18635,0,182,41.05,-76.21,12.6127892,18202,,#DIV/0!,2295.527634,0
15331,0,67,40.1,-80.02,12.61185428,15301,,#DIV/0!,844.9942368,0
15448,0,4,40.14,-79.73,12.59822041,15642,,#DIV/0!,50.39288164,0
17844,0,368,40.92,-77.04,12.54964977,17870,,#DIV/0!,4618.271115,0
18436,0,701,41.45,-75.38,12.53557819,18519,,#DIV/0!,8787.440311,0
18349,0,5,41.1,-75.37,12.53061504,18360,,#DIV/0!,62.6530752,0
16417,0,471,42,-80.31,12.52763969,16505,,#DIV/0!,5900.518294,0
17967,0,126,40.85,-76.23,12.51984948,17901,,#DIV/0!,1577.501034,0
18324,0,422,41.09,-75,12.49716585,18360,,#DIV/0!,5273.803989,0
17581,0,38,40.16,-76.05,12.47791282,19611,,#DIV/0!,474.1606872,0
16619,0,24,40.68,-78.42,12.46461652,16602,,#DIV/0!,299.1507965,0
15725,0,51,40.49,-79.36,12.46445954,15650,,#DIV/0!,635.6874365,0
19559,0,18,40.49,-76.19,12.43125615,17901,,#DIV/0!,223.7626107,0
17532,0,123,39.86,-76.29,12.43010952,17602,,#DIV/0!,1528.903471,0
15936,0,68,40.15,-78.91,12.41938623,15901,,#DIV/0!,844.5182636,0
17887,0,32,41.08,-76.9,12.3741259,17701,,#DIV/0!,395.9720288,0
17229,0,64,40.08,-78.01,12.33782505,16634,,#DIV/0!,789.6208032,0
15087,0,14,40.19,-79.85,12.32856009,15642,,#DIV/0!,172.5998413,0
15417,0,344,40.01,-79.89,12.24872397,15401,,#DIV/0!,4213.561046,0
15078,0,24,40.36,-80.38,12.24132331,15275,,#DIV/0!,293.7917594,0
17978,0,8,40.62,-76.65,12.22569971,17872,,#DIV/0!,97.80559768,0
15447,0,3,39.94,-79.94,12.18638225,15401,,#DIV/0!,36.55914675,0
17740,0,531,41.2,-77.26,12.16253891,17701,,#DIV/0!,6458.308161,0
